rating,comment,appointment_id,customer_id
"9","خیلی راضی‌ام، پیشنهاد می‌کنم.","572a3e54-1ebe-4a49-8f41-16053a39f4fe","3f510828-715e-4b11-ae12-ec59e139ca6e"
"6","خدماتشون حرفه‌ای و باکیفیت بود.","c7bb82d0-d63a-4fc0-98ac-80fd413d7575","c590a063-0851-46a7-a8dd-e456d2dbc502"
"6","احساس کردم که به نیاز شخصی من توجه کردن.","5e254db2-83a5-4897-a7e7-fd4c9036d08a","86e657d4-ce52-4969-8b8e-4941d03045e2"
"2","دقیقاً همون کاری که خواسته بودم رو کردن.","1909e05c-5575-4d75-9db1-aa250c81fcf5","7ca06de6-4c97-4139-9393-6acadbb25905"
"1","کارشون خیلی تمیز و بهداشتی بود.","fccadac6-3872-453f-b8c8-2345137502f6","68c3284f-b3ed-471e-bfcb-7b84113df590"
"5","ماساژشون واقعاً آرامش‌بخش بود.","571ff2f4-f45d-4e11-9022-892e4290ac66","71132b5d-0f55-4cb9-8deb-c401700e378d"
"1","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","cbee55e8-08d9-461f-93f8-b269c218046c","ad317cc5-4e72-45bd-a895-5309d024be1f"
"4","فقط یه دفعه رفتم ولی حتماً تکرار می‌کنم.","475b256f-6ffc-4888-8b07-9ee45ded5533","89b48902-f00c-469f-81be-7c067fef8400"
"9","جلد صورتم بعد از جلسه کمی قرمز شد ولی گذرا بود.","c89475eb-51dd-4c5e-ab23-c81e5d87f5d7","5e5c5eb8-e038-43e3-abaf-d440ae80fa31"
"1","پوستم بعد از جلسه خیلی نرم و صاف شد.","f7cb7eda-41be-419f-b811-074b77890baa","e14b0d02-3b6f-46b4-a134-a380ce22a3e5"
"1","کمی انتظار داشتم نتیجه سریع‌تر ببینم.","134a2107-3f6c-439f-8a78-f1c0fd8430f9","0169c32c-54d5-4531-b5b0-f2f94296f240"
"4","خوب بود ولی فکر کنم یه کم عجله‌کاری داشتن.","9aea3ca9-0cb8-4c1b-9701-00a98ec997ed","b662ad5e-fd91-490f-bff5-5e9fec5d8a68"
"3","خدماتشون حرفه‌ای و باکیفیت بود.","e166dc4e-131c-47f5-bfbb-30323b6063b5","a5edacc4-8714-471e-892e-d73a7e2c12a0"
"1","خوب بود ولی فکر کنم نیاز به جلسه چهارم دارم.","28c09dca-e2c3-4d15-aa7f-c90ddf4f9e96","5ae8a7e9-2e31-45cc-95bf-3d1c63a5463d"
"9","خدماتشون عالی بود، فضای مطب هم دنج بود.","60fecefa-0268-44af-ab8a-559314f593cd","48fdcd60-f45c-46d4-93dd-2f6274476dbe"
"5","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","5c0bb0ba-6b68-4f89-8941-b75d88cc6c77","6fd747d4-755a-4e4e-98cc-4d77ee2d1049"
"3","کارشون خیلی تمیز و بهداشتی بود.","5e171818-fbd3-4343-b572-55affab128c9","5bf6316d-15e7-42b8-867d-8da4d4a1a42f"
"6","پوستم بعد از جلسه خیلی نرم و صاف شد.","a5262865-b2e4-45dc-8458-cca866ccec84","911d7508-8e29-46cb-bebf-3521efb4cee1"
"1","خدماتشون حرفه‌ای و باکیفیت بود.","49479914-cc11-404e-8996-4dcbbf68ff89","3bab744e-b959-4ef6-b43d-90233b2b6d20"
"2","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","3741d669-265d-4f41-bafb-3921d6a1e25b","81276a7a-2cdc-4d1d-b86e-cdb14e80e904"
"4","احساس کردم که وقت منو ارزشمند دونستن.","7bac939d-9a96-4de2-aeed-4b3684c95245","4aa89554-9260-498b-9912-2d8a77ac5922"
"8","کارشون خیلی دقیق و ظریف بود.","fea1b52c-e508-4936-8b14-f745087fb5da","817c410a-b454-4b3f-a476-757ff07f8220"
"8","کاش قبل از کار بیشتر مشاوره می‌دادن.","a14b146b-2c68-4676-888e-24e32edd6f13","cbfe963c-24d9-4b79-8d6a-22fb634ffc89"
"2","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","e0fa9fdd-fdda-40bb-ad3f-b174ff177127","e7817bc9-f4d9-4a7f-8607-07c8f409f8e9"
"7","فقط یه نکته: کمی دیر کردن.","7085ddb1-3e37-4c0f-b693-a1dd4d418ae5","6f4a2d49-0a9e-49d8-9313-af7f075690d1"
"8","جلد صورتم بعد از جلسه کمی قرمز شد ولی گذرا بود.","97013282-cfd6-4168-ac28-4ff7173b3b5f","26399825-bae4-4dcf-bc6f-ff6e95f77042"
"1","جلد صورتم یک هفته بعد کاملاً شفاف شد.","a06ca378-a00a-4ad1-975b-88757a25f80b","e8f43404-0f9b-41b9-8baf-264645070e62"
"6","ماساژشون واقعاً دردها رو از بین برد.","eff1f294-cad6-4f22-95d9-0ff665603725","f854e36a-f31d-4299-bf34-52c87bdc75ca"
"6","کاش قبل از پرداخت بیشتر توضیح می‌دادن.","8195abe7-daa2-468d-bcf8-b737dfadd9f2","41cef9a9-2b19-4d22-9180-fa47a57b9166"
"5","خدماتشون حرفه‌ای و باکیفیت بود.","e5f57bb5-3525-48c7-b836-66126dba429e","6a268a0c-c9da-4e4b-8401-db09b93bfa34"
"3","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","79cdd636-0740-408f-9c75-3e7e69e82e4d","7118f790-7617-423a-8fef-ea8846c325e1"
"1","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","5d71bf26-7c78-4078-ba64-12fee5eb8658","e14b0d02-3b6f-46b4-a134-a380ce22a3e5"
"4","خدماتشون حرفه‌ای و باکیفیت بود.","1a1d03cf-f5c5-4d42-8261-6f3ed55d30db","183b22f9-c58b-4805-a03d-a9ee4c11e783"
"5","خدماتشون عالی بود، فقط رزرو سخت بود.","8df20c49-db47-4a5e-8757-71aac1ce45b5","71bd14ee-d57b-42a6-9af5-0e3b61f27b31"
"0","پوستم بعد از جلسه سوم کاملاً یکدست شد.","b6089eab-4563-4aae-aeb7-2b00d61dcf3d","bd097da2-0b78-4553-83a1-aea94065cab2"
"6","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","48adb9fc-cafb-40c1-8c16-6cd9c3214541","c8b5299f-c685-4947-b88d-68f8eee309af"
"6","خوب بود ولی فکر کنم یه کم گرون بود.","c6b8d3ac-5ba7-4459-bcc3-4c80c4a72a22","94347876-f6b9-4df1-a43e-7f575e586b37"
"2","ماساژشون واقعاً دردها رو از بین برد.","b767f079-f85b-4df9-905c-ff0343676471","dad09f17-7ec9-4db5-889a-3be9bf202bd7"
"4","پوستم بعد از جلسه دوم خیلی بهتر شد.","88bd3070-ab03-4216-b35c-dd0eef2a0ef2","235b42f3-4039-4208-9d6a-266954a0f39d"
"6","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","9aa6e724-6903-4e2e-ac69-805be276d29d","f9a9f975-d5ee-4f8a-b203-ae5e2dbd39db"
"6","خیلی راضی‌ام، به همه دوستام گفتم.","5d8d6767-30e6-4d7c-a98b-55e1d3529836","e97178a9-ec86-4f0b-8ca0-da73f1eadf59"
"4","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","440fcc43-a363-4e16-9e98-9caf5d2958b5","ec93867a-c966-4677-bf85-fe8503a01607"
"1","پوستم بعد از جلسه سوم کاملاً یکدست شد.","f81eae5b-1a3b-4ea7-8da0-e9fa78d25331","41285eb0-6f30-4b00-b5ef-50b739d66f98"
"3","ماساژشون واقعاً استرس‌هامو کم کرد.","fb778acc-408e-4adc-80b6-33645724ee9a","6e0154f4-085b-44e5-ba39-abc2fdfdd7bb"
"4","احساس کردم که وقت منو ارزشمند دونستن.","9027899c-1340-46c2-8bcb-71077110836b","25c72c3a-6692-42e0-9322-5cc2bf18d0ee"
"0","خیلی راضی‌ام، به همه دوستام گفتم.","d98ce67a-8f12-4dba-8592-9a356a5231d4","71132b5d-0f55-4cb9-8deb-c401700e378d"
"6","ماساژ صورت واقعاً تأثیر گذاشت، پوستم درخشید!","707b4925-5b0a-4200-bfd7-8e81b6867737","c7a56b14-9305-4722-970c-2d4c3392bc3d"
"4","فقط یه بار رفتم ولی حتماً تکرار می‌کنم.","9911e939-f69d-48c1-a3e0-057d70302b27","7cfc656e-d120-4784-b28e-e392b6d910ce"
"7","خیلی خوب بود، دوباره قطعاً می‌رم.","ad02bd89-ca31-4b18-9b56-43a1498468cb","24b5234d-339d-4923-933a-5d3a1abf00c7"
"7","جلد صورتم یک هفته بعد کاملاً شفاف شد.","a2c03eaa-4a94-42da-b003-a8bffdf6bfdb","7ae1e8f5-ed12-415a-bd39-7b46a829e4b6"
"3","خدماتشون عالی بود، فضای مطب هم دنج بود.","53648859-3196-463c-8860-569a27c5ac57","bd442358-989d-4a2c-be1d-69eaf1e01ffb"
"5","به نظرم بهترین جای منطقه برای میکروبلیدینگ همینه.","132f3b67-7713-493f-98d4-515c183f43ec","58064055-2a98-49b2-8171-918575e33405"
"3","خیلی خوب بود، دوباره قطعاً می‌رم.","a897764b-cd5c-41e5-86fe-1d268eb4a4ef","2de7f800-ed19-4e99-9def-7c1448b1a5c6"
"2","خوب بود ولی فکر کنم یه کم گرون بود.","ca7a203e-3e42-4a7d-9bbf-72ac31f321de","0882b144-b831-4086-8631-a683e44d475d"
"1","خدماتشون عالی بود، فقط رزرو سخت بود.","7b464132-b519-4c7b-bc4c-bac4c2714f33","9006114d-eed9-43de-bd7d-fcd4b51243f5"
"8","پوستم بعد از جلسه سوم کاملاً یکدست شد.","1c30a725-c6fa-4805-8bff-68528a0fe696","9b8d6860-0a55-4f80-9f4c-f91b8fe87918"
"7","ماساژشون واقعاً استرس‌هامو کم کرد.","0ff71cfb-dbca-4e5f-96ee-c3019f4f6955","34663eff-5ab0-4f2f-9bc4-92a78304e499"
"6","خیلی خوب بود، دوباره قطعاً می‌رم.","5fd7af4e-637c-421d-b8c1-5498c72eb253","9ed65716-f94d-405e-b7cc-7b7f3d8bd299"
"2","احساس کردم که کاملاً به من اعتماد دارن.","c990b4a0-15cd-400d-978f-7932cac0e43a","99f137b9-5f9e-4196-aa30-ccbd65398295"
"6","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","be564988-dc10-4896-8fa8-898561455899","aa61887a-e732-43f6-900d-3280d954f231"
"2","پوستم بعد از جلسه خیلی نرم و صاف شد.","bde6eeaa-33aa-4dbc-9760-3881764d2f28","5facfe4c-a29c-4005-ac23-524c4aba2dd2"
"5","کاش بیشتر توجه به جزئیات داشتن.","03ddcae5-6bba-4dd2-939f-a2e95dde4848","b1f443e3-046b-4d1a-abbf-7219cc32cd80"
"8","پوستم بعد از جلسه خیلی نرم و صاف شد.","fb11ff9e-c308-4f99-a8dc-9b42fbd009bb","3cd186e0-d4f7-4913-8f91-afc8655229e6"
"1","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","05579fb2-dfb3-4a76-9373-bfe98e526b76","41955cb1-2bca-4a3d-9072-37adbdc8fd7c"
"2","خیلی راضی‌ام، به همه دوستام گفتم.","74e499b1-4994-4d0a-a7dc-aac55105f1bd","34d08f55-ce7e-4031-af8e-f3b9cb28cd09"
"3","خوب بود ولی فکر کنم نیاز به جلسه چهارم دارم.","1756f429-5992-4b8a-94e8-1565bbc99724","bd270719-9436-4a7f-8a5d-e014d301c107"
"2","خیلی راحت بودم، هیچ استرسی نداشتم.","44830d66-41ea-4b36-b452-3dc833dd4bd7","46cf45f4-2b62-4704-ac02-34ebdf553001"
"6","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","5ad26311-70b1-46e0-a2fb-8b2e732a0905","fde0fdc8-f1a7-42c1-acd1-d2a5f429d8ca"
"0","کارشون خیلی دقیق و ظریف بود.","ae7aa837-0450-4029-9ead-0c089bd41235","595a35d7-4148-4219-9e4d-38ee2defe931"
"3","جلد صورتم بعد از جلسه کمی قرمز شد ولی گذرا بود.","6031500b-7476-4308-a4a3-0be9913c0f12","b302432b-0011-4d3f-bbda-4a4b695813a2"
"4","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","358454b4-caf7-4346-a147-f5fa091b583a","0a6150fb-9264-4fe5-9ae7-449ca252cc45"
"5","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","567bf060-6265-41c6-8d20-8b3a0f928925","25fc4e7b-fb64-490b-b84e-5c3e422e592b"
"7","کارشون خیلی تمیز و بهداشتی بود.","3af22650-01cf-47a1-b046-420d95d6247f","5bf6316d-15e7-42b8-867d-8da4d4a1a42f"
"5","پوستم بعد از جلسه خیلی نرم و صاف شد.","95af1c3b-7950-4922-88b3-6c3d561f572e","c4f48cc5-2448-45b7-a914-4a3a35648843"
"7","خیلی خوب بود، دوباره قطعاً می‌رم.","9dc51fec-144f-4e96-affd-f168ee052441","d4d51f73-8670-487d-b8ad-704c72a786c9"
"1","پوستم بعد از جلسه سوم کاملاً یکدست شد.","0b4c6700-6bf4-45f7-8038-fedba7f53a45","a201c231-77c8-4e07-aedb-29f1f74bd3af"
"6","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","32b9fb92-d9da-4156-b9cf-255ccdde0f26","97aa36fe-cf17-4d0a-9ae1-e8d138d477c1"
"9","فقط یه نکته: کمی دیر کردن.","b9b9afcd-df47-42c5-b13b-edca7d8f0fad","95978088-7bdf-49eb-91ae-3014383cae59"
"1","احساس کردم که کاملاً به من اعتماد دارن.","90531ef0-8e22-41b3-b7d7-756a6e4eac2e","e0338f95-e79a-4af6-815b-08026d9237af"
"0","پوستم خیلی نرم شد، مانند ابر!","edb964df-b519-4968-a9b2-32f9ba937b26","49e41788-606f-4703-afad-1082319b356b"
"7","کار خوبی بود ولی فکر کنم یه کم گرون بود.","8470642a-6e8a-4cca-b73b-d44c79c1c5d2","aa8498d2-380d-4234-b1e3-4e184447c14d"
"0","کاش قبل از کار بیشتر مشاوره می‌دادن.","67c84408-fd1f-4d3b-835c-2aac38f75e1d","9ed65716-f94d-405e-b7cc-7b7f3d8bd299"
"8","خدماتشون حرفه‌ای و باکیفیت بود.","78002eab-b5d0-42db-a6ee-08e3ab643e04","2336d181-ae39-4342-84c7-2117149ae708"
"2","احساس کردم که واقعاً به کیفیت کار اهمیت می‌دن.","94c86859-c8a8-4dd7-ad5d-610714c20097","288cd4f1-bd1d-4a01-86e8-7b933ad2dc32"
"4","کاش بعد از کار راهنمایی بیشتری می‌دادن.","5992489b-5aef-461c-8cd9-a21a5011c08a","534e94dc-5381-485a-be0d-139a5431748d"
"6","احساس کردم که واقعاً متخصص هستن.","347bde67-180a-46d2-a990-3af5b3c64c02","ec07a4ee-c641-4ed0-bb92-9901430c5a1c"
"8","جلد صورتم بدون هیچ عارضه‌ای خوب شد.","958cc85a-4b31-4e32-abe8-d86e909e49b7","629e9ba5-5a98-4f93-8a72-92ce214e1813"
"2","پوستم بعد از جلسه کمی خارش داشت ولی گذرا بود.","77b86c05-5167-4a2f-9df2-1114ca4dde2c","570a2531-2091-4e2e-a3e4-8b6df4528db5"
"9","پوستم بعد از جلسه سوم کاملاً یکدست شد.","8f87726a-056a-4103-a2dd-125a31736710","74bacfd7-c907-49d1-8fec-a54aa633f336"
"8","خوب بود ولی فکر کنم نیاز به جلسه چهارم دارم.","7cf2c891-0efc-4799-b384-75ad73487acf","f9a9f975-d5ee-4f8a-b203-ae5e2dbd39db"
"4","پوستم بعد از لیزر واقعاً روشن‌تر و یکدست شد.","b2aee715-ef7d-4c4c-b2e3-e14042c1bafe","2b9deb80-0040-4a56-86a6-21e849e84d74"
"1","احساس کردم که به نیاز شخصی من توجه کردن.","137e983e-e756-4156-8a7c-c3334c9a320d","e147282f-4253-4d7c-b7f5-e6abd58857f6"
"9","جلد صورتم یک هفته بعد کاملاً شفاف شد.","3663d715-a991-4558-8348-107e4ca2bbfc","4e6eb60d-09de-4824-b257-705692282cfb"
"9","خوب بود ولی فکر کنم نیاز به جلسه چهارم دارم.","e62e4ed3-25bc-456d-96d3-46297375ea56","bd442358-989d-4a2c-be1d-69eaf1e01ffb"
"7","کارشون خوبه ولی رزرو سخته.","4afa843e-1c68-4d23-bf20-f9f353931293","c9bfb569-262c-4024-b7e3-d9bc406773d6"
"3","احساس کردم که وقت منو ارزشمند دونستن.","fb80c0de-353e-410d-83ac-03317b3b4782","53f248ef-bb46-460e-a7b7-37dc4f8325a7"
"6","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","ef4c9781-cfdd-4fd2-b308-cf44035edaac","ad0edade-5bce-4e50-b8bc-cbdeb224ba50"
"0","خیلی راضی‌ام، پیشنهاد می‌کنم.","6b435456-4ea5-4311-b49e-d0fe26420940","cfd22eff-4182-4261-806e-2c99c0b89f83"
"4","خوب بود ولی فکر کنم یه کم عجله‌کاری داشتن.","c1e2758c-a0da-48ea-a7a5-b7117fed25de","edbe4d66-1a0b-45eb-a107-f0b59a3f0747"
"9","کارشون خوب بود ولی رفتار پذیرش چندان مناسب نبود.","e0d1ab16-bcf4-40ea-8dea-33d8b4b10b77","d8aa0bb6-d3cb-45cb-97db-7a701b861086"
"5","ماساژشون واقعاً آرامش‌بخش بود.","246f1feb-5e8d-4bfa-b3cf-df0bd2955961","74ed754b-f53e-48a3-a0b5-21a05f0bc345"
"1","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","b4f0a9a4-8865-4c91-9380-7acf8507b134","23b6aa3f-7f0b-484c-bc35-d47aac024b07"
"4","احساس کردم که وقت منو ارزشمند دونستن.","12e325d0-c42e-45a9-b92e-4ec0ee373d7d","677ce431-b0b9-4857-83c2-78e0f6c1a142"
"6","پوستم بعد از جلسه سوم واقعاً تغییر کرد.","7a74bf3b-0558-4c2b-8d47-dc7d6c02e53e","5d84b767-a757-43da-804f-09c15603fe06"
"3","ماساژشون واقعاً دردها رو از بین برد.","5e0c52cf-5e3a-4551-8049-f9228b3dffda","4c1d6f6e-93ad-44dd-91eb-4afbbaa00e37"
"5","کاش قبل از کار بیشتر مشاوره می‌دادن.","d0d0e777-503d-4a9f-b4ef-22a828eb90a9","31d2f49a-2cc0-4e24-9e3a-7c003573043f"
"1","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","8e7697d0-0268-47d0-af5b-cf94d52135b1","48e94e34-2487-4af7-a5a7-7c030d69fbe2"
"6","کارشون خیلی تمیز و بهداشتی بود.","67638eda-2da1-40bb-9c3b-ed39e304231d","c18796b7-00e8-4837-a535-1c5318e13003"
"5","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","c73c7316-b466-48ea-b9f7-13f6a5ec9960","9006114d-eed9-43de-bd7d-fcd4b51243f5"
"1","احساس کردم که کاملاً به من اعتماد دارن.","e2d34457-374f-41e4-bb88-2b71913ec6ad","ae3e85da-e49e-4522-9ef0-468d2c89a329"
"2","جلد صورتم بعد از جلسه کمی قرمز شد ولی گذرا بود.","b860eaaf-e49e-42bc-b8a4-bfc685d70511","888c5f48-f180-4bba-be52-c8f73f23ca3d"
"2","پوستم بعد از جلسه سوم واقعاً تغییر کرد.","80a969de-ab2e-4a88-8a5d-63c340cc4d06","7adf7a83-50fb-434c-8b26-c056ba1601e5"
"8","احساس کردم که وقت منو ارزشمند دونستن.","3e15c56f-7676-43bd-8cc3-11a9392827d1","596d838d-1f14-4a67-a014-c8157e6b4e59"
"7","پوستم بعد از جلسه خیلی نرم و صاف شد.","5e23e0a4-c981-4a60-8b9d-c8366b02119b","2b1255f5-b683-4aab-98f9-52a903f287ac"
"3","احساس کردم که واقعاً متخصصن.","2eced613-11a9-4392-9430-ef9836ac18cb","7adf7a83-50fb-434c-8b26-c056ba1601e5"
"9","خیلی راحت بودم، هیچ استرسی نداشتم.","073fa3d7-5eca-4460-87d7-bfc26aa54e3b","48c35d10-931a-4b29-af90-3cd94d55422c"
"7","پوستم بعد از جلسه دوم شروع به روشن شدن کرد.","2155cd37-d902-4eb8-acbe-e03a541606d2","aed2160a-e35d-4ae4-95e1-2468dbf4b9e1"
"4","احساس کردم که وقت منو ارزشمند دونستن.","d73f2f19-3017-48a2-b6e6-48b0cb531b6c","d4eb6a35-fdc4-4096-a504-51a5fe44585e"
"6","احساس کردم که واقعاً متخصص هستن.","e73e34ea-5c7e-409f-929a-2287fd607a7c","27f1c81f-3520-4e52-b553-55cb91aa9b7b"
"9","کاش قبل از پرداخت بیشتر توضیح می‌دادن.","a462e79e-e680-4d34-83c3-91795b7ae6b2","c87dcd72-e61a-4f0f-b12e-cbd4afec1dad"
"4","پوستم بعد از جلسه سوم کاملاً یکدست شد.","ba83f2ad-738f-4d0b-8d38-e3af0dcfc02b","3e846bff-b643-4eb4-9a67-f84292eb4b3d"
"3","کمی دیر کردن ولی کیفیت کار عالی بود.","cd3d69a5-ae52-4a8d-b5a5-96389ba08a9b","d9b8d64b-341d-412e-a4ca-e6322fd8da1a"
"0","خیلی راحت بودم، هیچ استرسی نداشتم.","4636941c-4192-46eb-819e-eee2fd06c31e","b284a34e-3112-48de-9a4a-68e6c41a92e5"
"0","ماساژشون واقعاً آرامش‌بخش بود.","a561b636-1899-4b1c-8d80-d51d3e784dbf","5f048315-97ed-448f-a91c-68f1d359d54d"
"8","خوب بود ولی فکر کنم نیاز به جلسه چهارم دارم.","45f047ec-f97e-4af9-83ce-af84b395cec7","4c649c67-4b21-4af2-863f-253dccbc45d4"
"6","پوستم بعد از لیزر واقعاً روشن‌تر و یکدست شد.","3c26ff1b-06dc-400c-9e10-a6950a6988f9","d3132b60-0e97-455e-8cbb-26a80f1852ad"
"7","جلد صورتم یک هفته بعد کاملاً شفاف شد.","c678bf80-b23e-447e-a9a6-76aef5929285","f854e36a-f31d-4299-bf34-52c87bdc75ca"
"7","خوب بود ولی فکر کنم دستگاه‌ها قدیمی باشه.","c8b73cc1-da17-48f5-b23e-fc41ff059b9b","04e74987-77a7-44be-9713-133ae50e6ad6"
"9","پوستم بعد از جلسه سوم کاملاً یکدست شد.","21ae7500-6607-416b-87a9-ea55beda24f6","7b621a1e-71c1-48a1-8577-26de1e4e533f"
"9","احساس کردم که واقعاً متخصص هستن.","20c3ffc0-8417-434e-bf69-ed909ec5f260","11005ccd-2d6f-4a51-87fa-a9b14a6d4263"
"9","ماساژشون واقعاً آرامش‌بخش بود.","7361042b-8c72-4269-8d2b-5622e1d42b06","a5588c39-a805-472b-8f14-780d44b9f1bc"
"0","جلد صورتم بعد از جلسه کمی سوزش داشت ولی تحمل‌کردنی بود.","844bcf9b-e7c8-4742-88e0-74bdf2f66ae6","93a19284-a364-442a-b186-46dbf2e33453"
"0","پوستم بعد از جلسه دوم خیلی بهتر شد.","1526beaf-1ba2-48f9-9933-d618ed70c4e6","58aee9c4-0201-40cd-b38f-38e584c15a5c"
"8","خوب بود ولی فکر کنم نیاز به جلسات بیشتری دارم.","1cefe686-6c26-4e48-bf6e-b4289a341b31","5d3dcb3e-3b83-4a53-b28c-a1b7c8415859"
"6","کارشون خیلی تمیز و بهداشتی بود.","d8cdfbf7-df77-43ba-a32b-1bca4a35ca66","0169c32c-54d5-4531-b5b0-f2f94296f240"
"7","کاش بیشتر توجه به جزئیات داشتن.","c76ad1cb-6129-4375-b8f7-98d5d1a90c09","4110ebad-5476-4067-877c-80e3c83d1616"
"7","اولین بار بود میرفتم، ولی حتماً دوباره می‌رم.","ce27d4a5-2f02-4893-8d13-ce6af3369b77","e69bff75-345a-4e8f-af5f-695faec5974a"
"4","ماساژشون واقعاً آرامش‌بخش بود.","21d7aa11-4799-4a14-a446-51b1202ecb2f","d7833398-e9b4-4f89-b0dc-0ef1cd32989f"
"3","کاش بیشتر توجه به جزئیات داشتن.","60d061e1-8b6c-4b0a-b913-e781aff4e542","a453ece7-d682-4f8f-b5b3-8b6ec49e1df4"
"6","خیلی راحت بودم، مثل اینکه دارم با دوستم کار می‌کنم.","309fbe39-aff3-4dab-86e2-6422de487fbe","975f7ea1-a524-4036-9080-38da11e706e8"
"8","پوستم بعد از جلسه دوم خیلی بهتر شد.","bb6cfd3e-74ae-4d35-8b6f-38f3eb1a1531","30caa550-2542-4eff-89fd-aef4c07619b1"
"8","کاش بعد از کار راهنمایی بیشتری می‌دادن.","f6d9ec73-eff8-4367-9e22-c0fe63d14d78","06981d91-9710-49be-abf9-318db57fb0f0"
"3","پوستم بعد از لیزر واقعاً روشن‌تر و یکدست شد.","3da5f17d-dd17-4303-be25-95e8ffefdb0b","bd0b7aa4-c839-4e65-b8d2-25dd0ee27aa9"
"7","جلد صورتم یک هفته بعد کاملاً شفاف شد.","48e27620-6d16-4f2c-9a6a-f591062ffda4","34523114-6995-4582-b954-f805a1b54570"
"5","کارشون خوب بود ولی فضای مطب کمی تنگ بود.","eafd70c5-5a38-4fe7-8c6a-367033bc4ab8","842df8a8-457c-4d25-b187-29d669151004"
"9","پوستم بعد از جلسه خیلی نرم و صاف شد.","3b4f4a14-655c-4f4c-adef-d66d9453266d","1aa088ce-326b-4f24-9857-a00d951fb656"
"0","فقط یه نکته: کمی دیر کردن.","42c136d1-4198-47d0-8276-b5b7940d9297","50afd25e-5b21-4e6f-a93d-5995d104c62c"
"6","فقط یه نکته منفی: کمی سر و صدا داشت.","745b3e4a-7e66-49f0-b369-527392968cac","33c340c6-227b-4134-99e3-c06117134419"
"5","پوستم بعد از جلسه سوم کاملاً یکدست شد.","7b9ffdc6-7bb0-4e1f-a8ef-c167143d42d9","07296836-e842-42b9-a2e9-66d6b6683b27"
"8","خوب بود ولی فکر کنم قیمت یه کم بالا بود.","81fb6ed9-a83c-4a2b-8766-935e02d91cd1","685fa261-de12-41da-b28e-db20dd68254e"
"4","خیلی راضی‌ام، پیشنهاد می‌کنم.","f246728d-f6a1-447b-8209-8c48e4e9be79","7649f87d-6d4d-42d3-ae29-c8ec3ecadb76"
"4","خوب بود ولی فکر کنم یه کم گرون بود.","a77e1270-931f-464a-9475-0b85480b0dbc","4d0d8ff9-0e5b-452e-ba2e-0ae0b4cf3a38"
"0","کاش قبل از پرداخت بیشتر توضیح می‌دادن.","e720bd5b-e96f-480b-8505-745e0b0368d8","f3a8b4e5-c110-46ac-801e-c393db9ba004"
"4","واقعاً راضی بودم، پوستم بعد از جلسه لیزر خیلی صاف شده بود.","63c91f5d-ee79-405f-af72-f31590c08304","94d3e981-a43c-49b4-9f55-a6583880d524"
"8","خدماتشون عالی بود، فضای مطب هم دنج بود.","f1cd29b4-2757-40e6-8a6f-1edbcfa1f358","c2aac1f1-ed12-4c82-8681-44a2fa5da687"
"7","کارشون خیلی تمیز و بهداشتی بود.","d63469b9-349a-46d7-ae16-1fd6a346e8eb","19fb8712-b9cb-4dbb-afd0-41a7e2205dc8"
"4","احساس کردم که واقعاً به کیفیت کار اهمیت می‌دن.","51263b5d-b609-4ca6-bcbb-578a10c294d5","0ed45a5f-f14e-4423-92e3-64d9187e0737"
"4","خیلی راضی‌ام، به همه پیشنهاد می‌دم.","c68dc75f-5670-4d0f-9514-cc433d5a9b35","53f248ef-bb46-460e-a7b7-37dc4f8325a7"
"4","خیلی راضی‌ام، به همه دوستام گفتم.","707ba907-2bf7-47a6-99e3-cd4fff368990","2b1255f5-b683-4aab-98f9-52a903f287ac"
"8","خدماتشون حرفه‌ای و باکیفیت بود.","1d512f4c-f0c7-4521-bfff-0b1f2afc7f1d","d302dc03-bf3a-4598-a816-ebfbf4e886fe"
"7","احساس کردم که کاملاً به من اعتماد دارن.","ec0b4f96-09c4-441a-bedb-de425ecca2dd","6de2052c-d318-42f1-a7f6-ef4f1930fd76"
"5","خیلی راضی‌ام، پیشنهاد می‌کنم.","f9e11af2-78d8-4fe0-81dc-391071f1e026","cc088aa6-717d-4b5f-b163-85531bebec73"
"4","احساس کردم که واقعاً به کیفیت کار اهمیت می‌دن.","2a56e89b-3bbc-4bd2-a4b6-59bed7ae9b74","d10b89eb-bf6b-4b9e-b068-b20267029531"
