id,business_id,category_id,title,description,price,duration_minutes,image,gender_target,is_active,rating
"3e73e252-fcee-4933-9e3b-20959cff8362","ac50b49c-1c98-4bca-a4e2-a3dc77b428e0","NailRepair","رفع ناخن آکریلیک","طراحی ناخن‌های خلاقانه","250000","29","https://loremflickr.com/3317/3118?lock=2247555418157603","true","true","4.1"
"26043832-0585-4309-9b0a-541ddab60c80","d57dbe37-5b10-49de-8d74-4166638ae9fc","KidsHaircut","کوتاهی موی نوزاد","آروماتراپی و خدمات سلامت و آرامش","150000","74","https://loremflickr.com/1654/2621?lock=5164532165730147","true","true","4.2"
"f8ba6efd-ebe7-400e-976c-25c0fcf19e78","d57dbe37-5b10-49de-8d74-4166638ae9fc","EyebrowShaping","کوتاهی ابرو کودک","مدیریت و اصلاح ریش","80000","63","https://picsum.photos/seed/WU8oD/3730/1446","true","false","3.5"
"d11e5d61-2999-4b19-8ff7-fe9da27c31c2","d57dbe37-5b10-49de-8d74-4166638ae9fc","EventMakeup","آرایش ساده کودک (برای مهمانی)","اصلاحگران حرفه‌ای با تجربه","250000","23","https://picsum.photos/seed/uSlMv6/2312/1677","true","true","3.7"
"3277b855-2cb7-4720-858a-6f5c3513ab4f","d57dbe37-5b10-49de-8d74-4166638ae9fc","NailArtBasic","ناخن ژل کودک (رنگی و با طرح)","خدمات آرایش حرفه‌ای","300000","45","https://loremflickr.com/1479/735?lock=8350621830598534","true","true","4.9"
"73468160-bc8a-47e2-8b45-b844e7fffd11","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر کامل بیکینی","حذف موهای بدن و صورت با تخصص","1000000","56","https://picsum.photos/seed/Qbd7Lpjtu/3705/471","true","true","4.3"
"76edc80e-5e5a-4d84-9d0d-489ff6d9f674","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر ساق پا","درمان‌های ایمن و مؤثر","500000","62","https://loremflickr.com/2390/2321?lock=4898023881516440","true","true","4.8"
"b065abfb-77d5-4e1c-9ed6-4082e0f8c1ea","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر ران","حذف موهای بدن و صورت با تخصص","600000","20","https://picsum.photos/seed/TWvGz4qfQ/272/150","true","true","4.8"
"7cdc9fdf-dcc0-4aea-a9e4-70844526bb7f","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر بازو","خدمات پیشرفته لیزر برای حذف مو","450000","26","https://picsum.photos/seed/Fw2uc991X/832/240","true","true","4.7"
"f7e29090-1765-41f6-a6d5-2a3d2b405d58","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر صورت","درمان‌های ایمن و مؤثر","700000","31","https://loremflickr.com/1559/1749?lock=4672406885342360","true","true","3.3"
"9d9767dd-7e1c-4273-9596-7f8fe40c6d52","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر سینه","خدمات پیشرفته لیزر برای حذف مو","500000","61","https://picsum.photos/seed/529hyx6u/1662/1101","true","true","4.1"
"483fb0bc-3888-4b21-894a-59785b84f544","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر شکم","درمان‌های ایمن و مؤثر","550000","26","https://loremflickr.com/3072/1759?lock=2465192058831049","true","true","4.1"
"74f0a441-7a23-4b62-96a2-b12b69c5c5ff","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر کامل بدن (پکیج)","خدمات پیشرفته لیزر برای حذف مو","5000000","55","https://loremflickr.com/2542/3199?lock=3480413429379135","true","true","4.4"
"01855427-5623-4fe2-bd65-7f59b2302899","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر الکساندرایت (جلد روشن)","فناوری مدرن برای پوست صاف","800000","71","https://loremflickr.com/2136/2600?lock=3402267314331703","true","true","3.4"
"32d90cb8-5d81-4980-80b1-948891825e65","719f7daa-539d-4452-8875-0f06802f0589","LaserHairRemoval","لیزر ناحیه ابرو","درمان‌های ایمن و مؤثر","300000","27","https://loremflickr.com/512/300?lock=7132311492245850","true","true","4.1"
"5abc5b55-a135-4d2e-bd55-086e07d65d64","719f7daa-539d-4452-8875-0f06802f0589","PigmentationLaserTreatment","درمان لکه‌های پوستی با لیزر","فناوری مدرن برای پوست صاف","2000000","27","https://picsum.photos/seed/T7kaz4fq1D/406/650","true","true","3.8"
"d5142a63-ecfd-4e1f-a3d8-eae7c371acb5","e4e2d927-9979-4edb-9c00-752ccfc7529a","KidsHaircut","کوتاهی موی پسر","مراقبت حرفه‌ای از پوست و بدن","180000","36","https://picsum.photos/seed/WDuSBq/356/900","true","true","4.5"
"9a2f8e93-8770-49c9-9afe-21a198e4182d","7e3da46c-c974-4334-9f77-1b7a0df8d4fc","MeditationSession","جلسه مدیتیشن فردی","مشاوره شخصی در زمینه آرایش","500000","52","https://picsum.photos/seed/rytDP3AkEG/1884/2866","true","true","3.1"
"19eefc20-7507-4f10-8682-8d9b061a7095","7e3da46c-c974-4334-9f77-1b7a0df8d4fc","MeditationSession","جلسه مدیتیشن گروهی","آروماتراپی و خدمات سلامت و آرامش","300000","50","https://picsum.photos/seed/BcPm9Kh/1973/3787","true","true","3.4"
"898218b3-ec7d-4bc6-ad29-f4912bc4ef68","9095ade4-2ae6-4170-8ca5-45d602901993","WellnessCoaching","پکیج هدیه (هدیه‌ای برای عزیزان)","خدمات شخصی آرایش مردانه","3000000","60","https://loremflickr.com/957/1537?lock=4214357084129684","true","true","4.1"
"91a1be33-24ed-4296-bea4-03e6498acc84","9095ade4-2ae6-4170-8ca5-45d602901993","WellnessCoaching","مشاوره تخصصی مدیتیشن","آروماتراپی و خدمات سلامت و آرامش","400000","58","https://loremflickr.com/3210/365?lock=7962948212291303","true","true","4.8"
"b994e138-93d7-4599-82e9-97ae45ece00c","669653e9-9863-4cae-96c6-2a14e38d388c","HairStyling","حالت دهی مو با فر","متخصص در درمان‌های مدرن مو","400000","47","https://picsum.photos/seed/bUhpywrKwF/99/53","true","true","3.1"
"b15d3fa1-de22-4662-ad7f-af1d28d249fb","669653e9-9863-4cae-96c6-2a14e38d388c","HairHighlightsBalayage","دکلره کامل","آرایشگران حرفه‌ای با مراقبت شخصی","1200000","59","https://loremflickr.com/3518/796?lock=8262829897270506","true","true","3.9"
"033a8912-5320-4571-870c-08fd3c10f548","669653e9-9863-4cae-96c6-2a14e38d388c","HairHighlightsBalayage","هایلایت کامل","ارائه خدمات حرفه‌ای آرایش و رنگ مو","1500000","41","https://loremflickr.com/2826/3462?lock=8643510954240412","true","false","4.1"
"f2c0d3f9-2b1e-4c40-babb-75af05dabd9b","669653e9-9863-4cae-96c6-2a14e38d388c","HairKeratinTreatment","نانوکراتین","متخصص در درمان‌های مدرن مو","3000000","64","https://loremflickr.com/2077/3519?lock=8450467456512596","true","true","3.8"
"6923eb0c-6b67-428b-b909-4ed1aa2933e7","aaef9118-af22-4203-8751-ab6b92257437","MeditationSession","جلسه مدیتیشن فردی","مراقبت حرفه‌ای از پوست و بدن","500000","62","https://picsum.photos/seed/fvBZj8i5/1758/2352","true","false","3.2"
"deb2fe34-4590-4d6a-bd3f-068dfb95871b","aaef9118-af22-4203-8751-ab6b92257437","MeditationSession","کارگاه مدیتیشن یک‌روزه","ماساژ درمانی و آرامش‌بخش","1000000","31","https://loremflickr.com/2300/305?lock=7646136722690329","true","true","3.2"
"d4cbc9a6-7ca7-4a18-ba98-d6971f2741f1","3d80a64c-6a42-4570-98c4-8eb916afbac2","BridalMakeup","آرایش عروس کامل (آزمایشی)","آرایش حرفه‌ای برای مراسم و عروسی","2500000","20","https://picsum.photos/seed/HXz2xj/3056/3300","true","true","4.1"
"db1bfcc4-b5cf-400f-88b5-7d9d726e4b37","3d80a64c-6a42-4570-98c4-8eb916afbac2","BridalMakeup","آرایش عروس با محصولات لوکس (مثل Dior یا Chanel)","آرایش عروس و مهمانی","6000000","36","https://picsum.photos/seed/J0FA4/1911/782","true","true","4.2"
"3904322f-2948-4573-85d7-f556e0e73965","3d80a64c-6a42-4570-98c4-8eb916afbac2","PermanentMakeup","آرایش دائمی ابرو (Powder Brow)","خلق سبک‌های خلاقانه برای هر مناسبت","3500000","24","https://loremflickr.com/868/2785?lock=7472771786895067","true","false","5"
"005794f7-0a00-4b29-9518-386365d53d0a","3d80a64c-6a42-4570-98c4-8eb916afbac2","PermanentMakeup","آرایش دائمی لب","خلق سبک‌های خلاقانه برای هر مناسبت","3000000","72","https://picsum.photos/seed/DNzDDJeko/1236/473","true","false","4.7"
"42947b9e-3301-4992-8aef-2a6fe12b5de3","3d80a64c-6a42-4570-98c4-8eb916afbac2","Microblading","میکروبلیدینگ ابرو","خلق سبک‌های خلاقانه برای هر مناسبت","4000000","35","https://loremflickr.com/1490/2241?lock=4233016005167031","true","true","3.3"
"0447de6d-4177-4bf7-a35e-a2bb02a4eefc","3d80a64c-6a42-4570-98c4-8eb916afbac2","Microblading","میکروبلیدینگ ابرو (برای عروسی)","مشاوره شخصی در زمینه آرایش","4000000","26","https://loremflickr.com/2917/1330?lock=1506259632451759","true","false","3.6"
"b2bef016-3365-4c5d-8165-a05f55344272","3d80a64c-6a42-4570-98c4-8eb916afbac2","EyelashExtensions","کاشت مژه مگا ولوم","خلق سبک‌های خلاقانه برای هر مناسبت","2000000","35","https://picsum.photos/seed/Mo3Dibim/2195/3977","true","true","4.7"
"5e5a9858-4df3-4e03-92c7-7ae7f84eee42","3d80a64c-6a42-4570-98c4-8eb916afbac2","EyebrowTinting","رنگ ابرو و مژه عروس","خلق سبک‌های خلاقانه برای هر مناسبت","300000","27","https://picsum.photos/seed/DK0h2f3kw/1798/1951","true","true","3.7"
"901b1d93-196b-4f71-860d-659e424fe3d1","3d80a64c-6a42-4570-98c4-8eb916afbac2","EyebrowTinting","حنا ابرو","خلق سبک‌های خلاقانه برای هر مناسبت","250000","62","https://loremflickr.com/1418/2998?lock=2057745646723805","true","true","4.4"
"8b88aafa-bd5b-49f2-97d9-feebd9c8dbfc","2fb9e886-48fe-4050-bd39-04e92a2b539c","LaserHairRemoval","لیزر کامل بیکینی","فناوری مدرن برای پوست صاف","1000000","60","https://picsum.photos/seed/vbewihm4/2221/3946","true","true","4.5"
"054cf9a8-ad4b-4a39-8112-5360b55913f0","2fb9e886-48fe-4050-bd39-04e92a2b539c","LaserHairRemoval","لیزر ران","حذف موهای بدن و صورت با تخصص","600000","36","https://picsum.photos/seed/uuEGT8qJ/1770/1842","true","true","4.2"
"a46bd604-32ab-4045-8c04-dfae7ce03b88","2fb9e886-48fe-4050-bd39-04e92a2b539c","LaserHairRemoval","لیزر کامل پا","حذف موهای بدن و صورت با تخصص","1200000","35","https://picsum.photos/seed/VbHgM/3239/9","true","true","3.1"
"58dccb6e-15f8-4145-b1ff-5ccaa210c871","2fb9e886-48fe-4050-bd39-04e92a2b539c","LaserHairRemoval","لیزر کامل دست","خدمات پیشرفته لیزر برای حذف مو","600000","53","https://picsum.photos/seed/sVHMv5XC/1150/1945","true","true","4"
"4b25aef3-6331-48c7-ae28-d9eca12fba47","2fb9e886-48fe-4050-bd39-04e92a2b539c","LaserHairRemoval","لیزر صورت","فناوری مدرن برای پوست صاف","700000","26","https://picsum.photos/seed/IPaOrZzOUM/1701/3217","true","true","3.1"
"4bcb5306-545d-4ab9-a336-d3afc0a85bd7","2fb9e886-48fe-4050-bd39-04e92a2b539c","LaserHairRemoval","لیزر شکم","فناوری مدرن برای پوست صاف","550000","43","https://loremflickr.com/2234/245?lock=4276263093613647","true","true","3.6"
"f41fa82b-ead5-4b71-b109-b5a6192f7505","2fb9e886-48fe-4050-bd39-04e92a2b539c","LaserHairRemoval","لیزر کامل بدن (پکیج)","درمان‌های ایمن و مؤثر","5000000","67","https://picsum.photos/seed/RegiBbl3G/2670/3936","true","true","4.5"
"b52bb5f6-ac7e-490a-ae24-3159dd779862","2fb9e886-48fe-4050-bd39-04e92a2b539c","LaserHairRemoval","لیزر الکساندرایت (جلد روشن)","فناوری مدرن برای پوست صاف","800000","58","https://picsum.photos/seed/vPe6bj/1252/1151","true","false","3.5"
"ebb128a8-175c-4e44-a0d5-3e5f07c7e991","994aaa39-df6f-4dd2-b9d6-13d8b104a179","PedicureClassic","پدیکور ساده","متخصصین حرفه‌ای مراقبت از ناخن","250000","34","https://picsum.photos/seed/eVU7U1fmC/3428/3354","true","true","4.5"
"7449432c-584e-4b22-bfb2-e153a1388c21","994aaa39-df6f-4dd2-b9d6-13d8b104a179","ManicureSpa","پارافین تراپی دست","خدمات مانیکور و پدیکور","250000","68","https://picsum.photos/seed/6Szdp8qkA/1886/266","true","true","3.2"
"bce7d18e-ff5b-420f-b921-3da49652527b","994aaa39-df6f-4dd2-b9d6-13d8b104a179","PedicureSpa","پارافین تراپی پا","ژل، اکریلیک و مراقبت از ناخن طبیعی","300000","54","https://picsum.photos/seed/7Sax9e0A/1175/199","true","true","3.5"
"7f634b8d-9201-4870-9cc7-edc31383f0de","994aaa39-df6f-4dd2-b9d6-13d8b104a179","GelNails","ناخن ژل با طرح","خدمات مانیکور و پدیکور","800000","47","https://picsum.photos/seed/UIPtr3od5h/2739/3706","true","true","4.5"
"cdf66d13-04a2-4306-b075-a7fdf0275b8c","994aaa39-df6f-4dd2-b9d6-13d8b104a179","GelNails","ناخن فرنس","متخصصین حرفه‌ای مراقبت از ناخن","650000","74","https://loremflickr.com/1840/1552?lock=7842562414297035","true","true","4"
"2590e3c2-8afe-4963-924b-6fa32738a1e7","994aaa39-df6f-4dd2-b9d6-13d8b104a179","AcrylicNails","ناخن آکریلیک","طراحی ناخن‌های خلاقانه","900000","16","https://loremflickr.com/2865/617?lock=6213013062993377","true","true","3.1"
"9e063ce8-2b02-4016-9de9-87889e96a9a8","994aaa39-df6f-4dd2-b9d6-13d8b104a179","NailRepair","رفع ناخن آکریلیک","ژل، اکریلیک و مراقبت از ناخن طبیعی","250000","35","https://picsum.photos/seed/dIyZV/3371/3028","true","false","3.1"
"111a2c3a-2099-4535-827e-0317c4973591","994aaa39-df6f-4dd2-b9d6-13d8b104a179","NailRepair","پر کردن ناخن ژل (Fill)","متخصصین حرفه‌ای مراقبت از ناخن","500000","15","https://loremflickr.com/1813/1009?lock=7863756684399328","true","true","4.3"
"2072bb3d-ffbe-4360-87ae-49218ef24652","994aaa39-df6f-4dd2-b9d6-13d8b104a179","NailRepair","درمان قارچ ناخن (جلسه‌ای)","متخصصین حرفه‌ای مراقبت از ناخن","350000","69","https://picsum.photos/seed/YJLzEQXMUh/176/1202","true","true","3.8"
"05a58017-1ac4-4379-889a-52af60e7b2d5","994dbb5a-c5c1-4700-b389-13ab75827c78","AcneTreatment","درمان آکنه سطحی","خدمات پیشرفته لیزر برای حذف مو","400000","17","https://picsum.photos/seed/WorU6/381/1955","true","true","3"
"deea10bd-469f-4024-93cf-c5bca2602f88","994dbb5a-c5c1-4700-b389-13ab75827c78","AcneTreatment","درمان جوش‌های هورمونی","افزایش زیبایی صورت غیرتهاجمی","800000","38","https://picsum.photos/seed/BuBbEaZMr/1240/1419","true","true","4.1"
"dc4e396a-0d7f-4db8-8e38-583895c7406d","994dbb5a-c5c1-4700-b389-13ab75827c78","AcneTreatment","درمان روزاسه","درمان‌های آرامش‌بخش بدن و ماساژ","900000","57","https://picsum.photos/seed/5qcNlf3QGS/2969/75","true","true","4.5"
"8940e0ba-87f1-4db7-b137-d145f7d64b92","994dbb5a-c5c1-4700-b389-13ab75827c78","Mesotherapy","درمان ریزش مو با میزوتراپی","ژل، اکریلیک و مراقبت از ناخن طبیعی","2500000","71","https://loremflickr.com/3693/1577?lock=8848728835791836","true","true","3.3"
"cd869015-870a-457f-8116-4c3c94746578","994dbb5a-c5c1-4700-b389-13ab75827c78","Mesotherapy","میزوتراپی صورت","تجربه لوکس اسپا برای آرامش","2500000","45","https://picsum.photos/seed/c0ntVm/1349/288","true","true","3.4"
"df946222-e9ec-4750-8c80-d21ad91ac7ff","7f7cd31d-d4ec-43c2-b1a4-8e4cdb82bc5f","NutritionConsultation","مشاوره تغذیه فردی","ماساژ ورزشی و بافت عمیق","800000","48","https://picsum.photos/seed/E2rs1xEf/3248/1448","true","true","4.4"
"9a61410c-7c71-46e7-bc12-8a406b39282a","7f7cd31d-d4ec-43c2-b1a4-8e4cdb82bc5f","NutritionConsultation","برنامه رژیم درمانی","فناوری مدرن برای پوست صاف","1500000","46","https://loremflickr.com/1652/397?lock=7981848133981608","true","true","4.5"
"cb27409c-fc52-4380-b709-5c5a4810948f","7f7cd31d-d4ec-43c2-b1a4-8e4cdb82bc5f","MeditationSession","جلسه مدیتیشن فردی","مدیریت و اصلاح ریش","500000","60","https://picsum.photos/seed/tsz3bNifk/9/388","true","true","4.2"
"7c5f3573-6286-43e0-b9a9-625b511878fd","cf020a85-0e2b-48aa-877e-8516605043e6","DermalFillers","فیلر خط خنده","ماساژ ورزشی و بافت عمیق","3500000","37","https://loremflickr.com/320/3505?lock=8674651502153084","true","false","4"
"8ebdf637-3dee-4847-af0c-9b4dc3f112f4","cf020a85-0e2b-48aa-877e-8516605043e6","SkinTightening","درمان چین‌وچروک با رادیوفرکانس","آرایش عروس و مهمانی","5000000","59","https://loremflickr.com/223/2716?lock=211254948673207","true","true","3.3"
"5247a3c2-fbcc-4f76-ba12-da23caba70eb","cf020a85-0e2b-48aa-877e-8516605043e6","PlateletRichPlasma","PRP صورت","متخصصین معتبر در زمینه زیبایی","3000000","23","https://loremflickr.com/2627/3916?lock=8970886150763200","true","true","4.2"
"0a297825-e94d-4732-8020-dd6a86a7586a","0dd7fc52-9550-496f-b4a3-3e874d447eca","LaserHairRemoval","لیزر کامل بیکینی","خدمات پیشرفته لیزر برای حذف مو","1000000","72","https://loremflickr.com/3281/1182?lock=7837998339305912","true","true","3.3"
"b7221320-4eb6-4a27-94b9-e9746e9371cd","0dd7fc52-9550-496f-b4a3-3e874d447eca","LaserHairRemoval","لیزر ران","خدمات پیشرفته لیزر برای حذف مو","600000","33","https://loremflickr.com/2330/179?lock=2513697171008585","true","true","4.3"
"76c827b2-29fa-495e-8d48-3dca876a1186","0dd7fc52-9550-496f-b4a3-3e874d447eca","LaserHairRemoval","لیزر صورت","حذف موهای بدن و صورت با تخصص","700000","52","https://loremflickr.com/3152/3599?lock=8536935465368259","true","true","3.4"
"afb57d18-f700-4b42-983c-8239a77b0c34","0dd7fc52-9550-496f-b4a3-3e874d447eca","LaserHairRemoval","لیزر سینه","فناوری مدرن برای پوست صاف","500000","50","https://loremflickr.com/3825/1145?lock=1918436239997643","true","false","3.9"
"1aef37ef-e27f-4f4b-b46a-8161b85fa8fc","0dd7fc52-9550-496f-b4a3-3e874d447eca","LaserHairRemoval","لیزر پشت","حذف موهای بدن و صورت با تخصص","800000","44","https://loremflickr.com/3048/591?lock=3359178365647883","true","true","4.4"
"b77c0d93-1fe9-4da0-9569-868d01875d4e","0dd7fc52-9550-496f-b4a3-3e874d447eca","LaserHairRemoval","لیزر کامل بدن (پکیج)","حذف موهای بدن و صورت با تخصص","5000000","65","https://picsum.photos/seed/n3brh9/2038/3412","true","true","4.8"
"c8e0aea0-2e31-48f8-a3ec-c3a3104cdfd5","0dd7fc52-9550-496f-b4a3-3e874d447eca","LaserHairRemoval","لیزر الکساندرایت (جلد روشن)","خدمات پیشرفته لیزر برای حذف مو","800000","28","https://picsum.photos/seed/NuxLEn3G0/919/3032","true","false","3.4"
"6984662e-9386-4ff4-9988-e554c58dd914","0dd7fc52-9550-496f-b4a3-3e874d447eca","LaserHairRemoval","لیزر شانه","درمان‌های ایمن و مؤثر","450000","69","https://picsum.photos/seed/4N1wvm8i/58/323","true","true","4.5"
"fe736c67-6ad2-40a5-80ff-0ecfb66edc43","0dd7fc52-9550-496f-b4a3-3e874d447eca","PigmentationLaserTreatment","درمان لکه‌های پوستی با لیزر","فناوری مدرن برای پوست صاف","2000000","47","https://loremflickr.com/1535/1658?lock=6869971728011843","true","true","3.6"
"c4d26a55-9fe6-41af-a39a-eded726f9230","0dd7fc52-9550-496f-b4a3-3e874d447eca","PigmentationLaserTreatment","درمان لکه با لیزر","خدمات پیشرفته لیزر برای حذف مو","1200000","44","https://loremflickr.com/173/3169?lock=8932168987554491","true","false","3.7"
"285a1dcd-69e0-4971-bbcf-62be64a494cc","a6cc67d4-fbb4-4c23-89d9-4ef401029786","BridalMakeup","آرایش عروس کامل (آزمایشی)","آرایش عروس و مهمانی","2500000","30","https://loremflickr.com/310/1366?lock=3281748985953511","true","true","3.5"
"456ce571-9d1c-4254-9818-0516f0b395b1","a6cc67d4-fbb4-4c23-89d9-4ef401029786","BridalMakeup","آرایش عروس روز عروسی","آرایش عروس و مهمانی","4500000","33","https://picsum.photos/seed/xOkHvCc9/1815/3389","true","true","4.8"
"bc528d69-eaf6-487c-be10-978a968f6415","a6cc67d4-fbb4-4c23-89d9-4ef401029786","BridalMakeup","آرایش عروس سنتی (عروسی ایرانی)","خلق سبک‌های خلاقانه برای هر مناسبت","5000000","66","https://picsum.photos/seed/qHez6NQ/2416/2484","true","false","3.9"
"55dc0599-270e-407c-a37e-e99db5aa92ed","a6cc67d4-fbb4-4c23-89d9-4ef401029786","Microblading","میکروبلیدینگ ابرو (برای عروسی)","مشاوره شخصی در زمینه آرایش","4000000","39","https://loremflickr.com/3155/1956?lock=4786845099871750","true","false","4.6"
"e2a222f5-e74e-4573-b41d-0fb755fa3d5b","37c6d796-01aa-4b0d-9364-362ed4a2c40a","HairColoring","رنگ موی کودک (رنگ‌های طبیعی)","طراحی تاتو و هنر بدنی سفارشی","300000","24","https://picsum.photos/seed/sltkkiBPVw/2600/415","true","true","3.5"
"9bac9a86-b617-4978-a38a-94099716eb61","37c6d796-01aa-4b0d-9364-362ed4a2c40a","HairColoring","رنگ مژه کودک","رعایت بهداشت حرفه‌ای و ایمن","100000","56","https://loremflickr.com/2536/180?lock=5306997001598043","true","true","3.3"
"70dc244c-0e73-4308-9c92-20f3312eac3c","37c6d796-01aa-4b0d-9364-362ed4a2c40a","EventMakeup","آرایش ساده کودک (برای مهمانی)","آرایش حرفه‌ای برای مراسم و عروسی","250000","27","https://loremflickr.com/2957/1357?lock=8181515941897399","true","true","4"
"b1740f8a-e447-4978-9339-60b04df22064","37c6d796-01aa-4b0d-9364-362ed4a2c40a","EventMakeup","آرایش نوزاد برای عکاسی","ژل، اکریلیک و مراقبت از ناخن طبیعی","200000","22","https://picsum.photos/seed/sLdpcpq/106/3245","true","true","4.9"
"00021b8f-763f-49fa-b422-f14fcf3c263a","88207ff5-88d6-4812-8190-de50f4898d52","MassageTherapeutic","ماساژ درمانی کمر","آروماتراپی و خدمات سلامت و آرامش","350000","19","https://picsum.photos/seed/NlaSW/1149/2675","true","true","3.4"
"0266ce4c-1850-415d-b6ea-091a822c889c","88207ff5-88d6-4812-8190-de50f4898d52","MassageTherapeutic","ماساژ برای سیاتیک","آروماتراپی و خدمات سلامت و آرامش","500000","66","https://loremflickr.com/2260/1012?lock=712648114850947","true","true","3.9"
"2518b336-a9de-40bf-bc4c-0936dd3fca18","88207ff5-88d6-4812-8190-de50f4898d52","MassageTherapeutic","ماساژ با گوآ‌شا","درمان‌های پوست و صورت برای تجدید انرژی","550000","43","https://picsum.photos/seed/UaU4V4nm/75/1869","true","true","3.2"
"7c98a4f8-c4ea-4a3e-887a-315e5aa8854e","88207ff5-88d6-4812-8190-de50f4898d52","MassageTherapeutic","ماساژ صورت","تجربه لوکس اسپا برای آرامش","250000","42","https://picsum.photos/seed/qqijN5/3135/625","true","true","4.6"
"20950968-3dba-4a70-9521-9c730ca768a2","88207ff5-88d6-4812-8190-de50f4898d52","MassageTherapeutic","ماساژ سر","تجربه لوکس اسپا برای آرامش","200000","51","https://picsum.photos/seed/zyGut2bdte/1860/86","true","false","4.7"
"6c0a6053-52bd-41df-97ee-1d2f6feb7c3b","88207ff5-88d6-4812-8190-de50f4898d52","MassageTherapeutic","درمان شقیقه با ماساژ","تجربه لوکس اسپا برای آرامش","300000","44","https://loremflickr.com/3174/473?lock=3986425849786068","true","true","4"
"6f5d785d-3346-4e93-a61a-96bafa8f57f9","88207ff5-88d6-4812-8190-de50f4898d52","MassageAromatherapy","آروماتراپی کامل بدن","تجربه لوکس اسپا برای آرامش","900000","56","https://picsum.photos/seed/ybyWpZ/1556/1062","true","true","4.6"
"0e097cee-83bb-4353-802f-c1481139ae4c","88207ff5-88d6-4812-8190-de50f4898d52","MassageAromatherapy","آروماتراپی با روغن گل محمدی","درمان‌های پوست و صورت برای تجدید انرژی","800000","35","https://loremflickr.com/1144/999?lock=1074322972097825","true","true","3.6"
"5422f1e1-2f7f-4a20-9bc3-957ab8dfe65d","88207ff5-88d6-4812-8190-de50f4898d52","MassageAromatherapy","آروماتراپی با اسانس‌های ارگانیک","تجربه لوکس اسپا برای آرامش","1200000","55","https://picsum.photos/seed/eA8Eb/183/3743","true","true","4.4"
"af190f3a-cb01-459c-b522-2606f6ac99a0","88207ff5-88d6-4812-8190-de50f4898d52","CoupleMassage","ماساژ زوجین","درمان‌های پوست و صورت برای تجدید انرژی","1400000","34","https://picsum.photos/seed/1s7oUf3/1713/96","true","true","4.4"
"2f85a6b7-dceb-412c-83b2-6be897555eee","88207ff5-88d6-4812-8190-de50f4898d52","Sauna","ساونا خشک","درمان‌های آرامش‌بخش بدن و ماساژ","300000","22","https://loremflickr.com/3079/675?lock=1720973504119907","true","true","3.2"
"3b3da784-5b70-4aa7-ac79-30fc1386b8ce","49c029a4-ecb2-4ffa-865d-1cfd8344eaf7","TeethWhitening","بلیچینگ در خانه (با قالب)","آروماتراپی و خدمات سلامت و آرامش","2000000","43","https://picsum.photos/seed/r6pRkw5FLi/3415/2492","true","true","4.3"
"c76a417b-cb1e-4359-99dd-b19251dbba02","49c029a4-ecb2-4ffa-865d-1cfd8344eaf7","TeethWhitening","بلیچینگ ترکیبی (کلینیک + خانه)","کوتاهی مو کلاسیک و مدرن مردانه","4000000","61","https://picsum.photos/seed/cfHKh/2305/1659","true","true","4.9"
"bf66af7a-2544-4f41-89f5-c9cf7e3cb5a4","49c029a4-ecb2-4ffa-865d-1cfd8344eaf7","TeethWhitening","سفید کردن دندان با LED","ماساژ ورزشی و بافت عمیق","3500000","42","https://loremflickr.com/3515/3197?lock=7024586574733583","true","false","3.5"
"40ce49af-0064-4b73-90be-9513824db96b","49c029a4-ecb2-4ffa-865d-1cfd8344eaf7","TeethWhitening","رفع لکه‌های دندان","مشاوره شخصی در زمینه آرایش","2500000","24","https://loremflickr.com/1622/2575?lock=2200875009674978","true","true","3.5"
"65296f19-c055-4068-910d-485c01207e16","49c029a4-ecb2-4ffa-865d-1cfd8344eaf7","CosmeticDentistry","پر کردن دندان با رنگ دندان","متخصصین معتبر در زمینه زیبایی","2000000","69","https://loremflickr.com/3483/248?lock=8390454268935247","true","true","3.7"
"cd1b9cd0-d927-4948-af0b-f281c336e269","49c029a4-ecb2-4ffa-865d-1cfd8344eaf7","CosmeticDentistry","ایمپلنت دندان","ماساژ درمانی و آرامش‌بخش","15000000","34","https://picsum.photos/seed/WatFF4UVKZ/1683/504","true","false","3.6"
"b29a1616-0b82-4cde-aff8-b1533f356c0f","49c029a4-ecb2-4ffa-865d-1cfd8344eaf7","CosmeticDentistry","اوبریت دندان","درمان‌های زیبایی و مراقبت از پوست","5000000","62","https://loremflickr.com/1101/83?lock=5569637627408265","true","true","4.2"
"49194a35-818e-4f36-853d-bf1c6aabf86d","49c029a4-ecb2-4ffa-865d-1cfd8344eaf7","CosmeticDentistry","درمان لثه‌های نامتقارن","لیزر و درمان‌های ضد پیری","4000000","19","https://picsum.photos/seed/Z9DTfsJv/597/3909","true","false","4.1"
